"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00431580","CORNWALL, VT US","43.9573","-73.2106","105.2","2012",,,"542",,"542","7",,,,,"27",,"11","7","5","7","142","7","36","7","132","7","7","7","-3","7,0122,","17",",7,1231,","7.0",",7,1231,",,,"97","7,0718,","24","7,1013","24","7,1013","24","7,1013","16","7,1107","16","7,1107","31","7,0501","26","7,0430","24","7,0401","7","7,0307","7","7,0307","6287",,"6287","7",,,"28.2",",7","48.2","7","58.2","7","38.3","7",,,,,,,,,,,,
"USC00431580","CORNWALL, VT US","43.9573","-73.2106","105.2","2013",,,"556",,"556","7","147","7","81","7","87",,"13","7","15","7","167","7","61","7","123","7","6","7","-18","7,0104,","15",",7,0101,","7.7",",7,1215,","2.57",",7,0706,","95","7,0720,","32","7,1009","19","7,1029","19","7,1029","19","7,1029","14","7,1113","31","7,0514","26","7,0423","24","7,0422","20","7,0404","16","7,0323","7323",,"7323","7","35.59",",7","46.3",",7","45.6","7","55.5","7","35.7","7",,,,,,,,,,,,
"USC00431580","CORNWALL, VT US","43.9573","-73.2106","105.2","2014",,,"420",,"420","7","130","7","82","7","105",,"21","7","26","7","157","7","74","7","119","7","5","7","-18","7,0104,","18",",7,0314,","14.0",",7,0313,","1.91",",7,0416,","91","7,0723,+","31","7,0919","28","7,1020","20","7,1115","20","7,1115","15","7,1122","32","7,0507","28","7,0425","23","7,0418","18","7,0417","6","7,0328","7956",,"7956","7","37.04",",7","87.3",",7","44.5","7","54.3","7","34.7","7",,,,,,,,,,,,
"USC00431580","CORNWALL, VT US","43.9573","-73.2106","105.2","2015",,,"580",,"580","7","130","7","76","7","72",,"20","7","35","7","146","7","64","7","135","7","6","7","-22","7,0216,","18",",7,0223,","8.0",",7,0203,","2.27",",7,0930,","94","7,0907,","32","7,1005","19","7,1019","19","7,1019","19","7,1019","16","7,1124","32","7,0523","27","7,0416","21","7,0409","17","7,0401","16","7,0330","8080",,"8080","7","34.04",",7","45.1",",7","45.5","7","56.1","7","34.9","7",,,,,,,,,,,,
"US1VTFR0007","FAIRFAX 7.7 NNW, VT US","44.765368","-73.079304","166.7","2012",,,,,,,"171","N","91","N",,,,,,,,,,,,,,,,,,,,,"3.72",",N,0905,",,,,,,,,,,,,,,,,,,,,,,,,,,,"40.40",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWR0002","POMFRET 2.6 N, VT US","43.7423","-72.5255","483.1","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.14",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWR0002","POMFRET 2.6 N, VT US","43.7423","-72.5255","483.1","2011",,,,,,,"174","N","99","N",,,,,,,,,,,,,,,,,,,,,"5.66",",N,0829,",,,,,,,,,,,,,,,,,,,,,,,,,,,"60.89",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWR0002","POMFRET 2.6 N, VT US","43.7423","-72.5255","483.1","2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.48",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWR0002","POMFRET 2.6 N, VT US","43.7423","-72.5255","483.1","2014",,,,,,,"148","N","82","N",,,,,,,,,,,,,,,,,,,,,"2.25",",N,0729,",,,,,,,,,,,,,,,,,,,,,,,,,,,"45.06",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWR0002","POMFRET 2.6 N, VT US","43.7423","-72.5255","483.1","2015",,,,,,,"148","N","80","N",,,,,,,,,,,,,,,,,,,,,"2.49",",N,0930,",,,,,,,,,,,,,,,,,,,,,,,,,,,"44.98",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWS0007","MIDDLESEX 3.1 ENE, VT US","44.317995","-72.62651","405.4","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.05",",N",,,,,,,,,,,,,,,,,,,,
"US1VTCL0003","GROTON 4.4 WSW, VT US","44.1944","-72.2824","234.7","2010",,,,,,,"204","N","103","N",,,,,,,,,,,,,,,,,,,,,"3.58",",N,1001,",,,,,,,,,,,,,,,,,,,,,,,,,,,"51.43",",N",,,,,,,,,,,,,,,,,,,,
"USC00434290","JOHNSON 2 N, VT US","44.658","-72.6786","298.7","2013",,,"246",,"246","7","180","7","108","7","128",,"42","7","31","7","179","7","83","7","101","7","0","7","-20","7,1217,","15",",7,1217,+","10.0",",7,0320,","2.08",",7,0524,","89","7,0720,","31","7,0917","28","7,1024","19","7,1029","19","7,1029","16","7,1113","32","7,0527","26","7,0515","21","7,0422","19","7,0407","14","7,0325",,,,,"49.68",",7","113.7",",7","41.8","7","51.1","7","32.6","7",,,,,,,,,,,,
"USC00434290","JOHNSON 2 N, VT US","44.658","-72.6786","298.7","2014",,,"154",,"154","7","171","7","100","7",,,,,"42","7","174","7","90","7","92","7","0","7","-21","7,0104,",,,,,"1.40",",7,1210,","87","7,0702,","32","7,0915","28","7,0919","20","7,0920","20","7,0920","16","7,1119","30","7,0508","23","7,0420","23","7,0420","12","7,0417","12","7,0417","9153",,"9153","7","45.53",",7",,,"40.8","7","50.1","7","31.5","7",,,,,,,,,,,,
"USC00434290","JOHNSON 2 N, VT US","44.658","-72.6786","298.7","2015",,,"180",,"180","7",,,,,"104",,"30","7","47","7","165","7","86","7","109","7","0","7","-21","7,0224,+","26",",7,0309,+","7.0",",7,0203,",,,"86","7,0908,+","32","7,1004","28","7,1015","23","7,1018","17","7,1019","13","7,1117","32","7,0523","28","7,0425","24","7,0409","20","7,0408","15","7,0402","9260",,"9260","7",,,"80.3",",7","41.0","7","51.3","7","30.7","7",,,,,,,,,,,,
"US1VTCL0001","SHEFFIELD 2.8 NNW, VT US","44.636769","-72.143257","415.1","2011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.43",",N",,,,,,,,,,,,,,,,,,,,
"US1VTLM0007","HYDE PARK 2.9 NE, VT US","44.6208","-72.5725","314.6","2011",,,,,,,"203","N","108","N",,,,,,,,,,,,,,,,,,,,,"3.24",",N,0829,",,,,,,,,,,,,,,,,,,,,,,,,,,,"57.65",",N",,,,,,,,,,,,,,,,,,,,
"US1VTLM0007","HYDE PARK 2.9 NE, VT US","44.6208","-72.5725","314.6","2013",,,,,,,"187","N","103","N",,,,,,,,,,,,,,,,,,,,,"2.40",",N,0729,",,,,,,,,,,,,,,,,,,,,,,,,,,,"47.28",",N",,,,,,,,,,,,,,,,,,,,
"US1VTLM0007","HYDE PARK 2.9 NE, VT US","44.6208","-72.5725","314.6","2014",,,,,,,"180","N","102","N",,,,,,,,,,,,,,,,,,,,,"1.65",",N,0903,",,,,,,,,,,,,,,,,,,,,,,,,,,,"45.51",",N",,,,,,,,,,,,,,,,,,,,
"US1VTLM0001","STOWE 0.2 SW, VT US","44.46399","-72.69071","223.1","2011",,,,,,,"204","N","114","N",,,,,,,,,,,,,,,,,,,,,"4.86",",N,0829,",,,,,,,,,,,,,,,,,,,,,,,,,,,"61.04",",N",,,,,,,,,,,,,,,,,,,,
"US1VTLM0001","STOWE 0.2 SW, VT US","44.46399","-72.69071","223.1","2012",,,,,,,"179","N","97","N",,,"28","N",,,,,,,,,,,,,,,"9.5",",N,0226,","2.13",",N,0905,",,,,,,,,,,,,,,,,,,,,,,,,,,,"43.44",",N","96.2",",N",,,,,,,,,,,,,,,,,,
"US1VTLM0001","STOWE 0.2 SW, VT US","44.46399","-72.69071","223.1","2013",,,,,,,"190","N","108","N",,,"31","N",,,,,,,,,,,,,,,"9.7",",N,0320,","1.98",",N,0913,",,,,,,,,,,,,,,,,,,,,,,,,,,,"50.85",",N","96.3",",N",,,,,,,,,,,,,,,,,,
"US1VTLM0001","STOWE 0.2 SW, VT US","44.46399","-72.69071","223.1","2014",,,,,,,"190","N","103","N",,,"37","N",,,,,,,,,,,,,,,"13.0",",N,0313,","2.22",",N,0724,",,,,,,,,,,,,,,,,,,,,,,,,,,,"46.33",",N","112.6",",N",,,,,,,,,,,,,,,,,,
"US1VTLM0001","STOWE 0.2 SW, VT US","44.46399","-72.69071","223.1","2015",,,,,,,"178","N","108","N",,,,,,,,,,,,,,,,,,,,,"2.28",",N,0930,",,,,,,,,,,,,,,,,,,,,,,,,,,,"46.57",",N",,,,,,,,,,,,,,,,,,,,
"US1VTCL0006","DANVILLE 2.0 E, VT US","44.412179","-72.100123","367.3","2010",,,,,,,"177","N","88","N",,,,,,,,,,,,,,,,,,,,,"4.01",",N,1001,",,,,,,,,,,,,,,,,,,,,,,,,,,,"42.23",",N",,,,,,,,,,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","44.5078","-73.1156","103.6","2010",,,"604",,"604","U",,,,,,,,,"11","U","143","U","55","U","119","U","16","U","-9","U,0110,",,,,,,,"97","U,0708,+","31","U,1010","28","U,1023","24","U,1103","16","U,1125","16","U,1125","31","U,0513","28","U,0430","12","U,0327","12","U,0327","12","U,0327","6511",,"6511","U",,,,,"47.7","U","57.1","U","38.4","U",,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","44.5078","-73.1156","103.6","2011",,,"594",,"594","U",,,,,,,,,"12","U","135","U","52","U","127","U","9","U","-25","U,0124,",,,,,,,"97","U,0721,","30","U,1006","26","U,1028","23","U,1105","20","U,1121","11","U,1217","28","U,0422","28","U,0422","23","U,0407","16","U,0329","16","U,0329","7455",,"7455","U",,,,,"47.5","U","57.0","U","37.9","U",,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","44.5078","-73.1156","103.6","2012",,,"647",,"647","U",,,,,,,,,"5","U","131","U","32","U","133","U","12","U","-8","U,0116,",,,,,,,"97","U,0621,","28","U,1012","28","U,1012","24","U,1106","20","U,1107","6","U,1130","27","U,0430","27","U,0430","23","U,0403","1","U,0306","1","U,0306","5963",,"5963","U",,,,,"49.2","U","59.0","U","39.4","U",,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","44.5078","-73.1156","103.6","2013",,,"558",,"558","U",,,,,,,,,"14","U","150","U","57","U","128","U","10","U","-13","U,0103,",,,,,,,"96","U,0719,+","30","U,1024","24","U,1028","24","U,1028","18","U,1104","14","U,1124","32","U,0514","26","U,0422","23","U,0406","18","U,0322","9","U,0318","6863",,"6863","U",,,,,"46.4","U","56.0","U","36.8","U",,,,,,,,,,,,
"USR0000VESS","ESSEX JUNCTION VERMONT, VT US","44.5078","-73.1156","103.6","2015",,,,,,,,,,,,,,,"35","U","139","U","63","U","134","U","8","U","-19","U,0224,",,,,,,,"96","U,0729,","29","U,1017","26","U,1018","22","U,1019","20","U,1124","15","U,1228","32","U,0523","28","U,0416","21","U,0408","18","U,0401","14","U,0329","7524",,"7524","U",,,,,"46.2","U","56.8","U","35.6","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2010",,,"283",,"283","U",,,,,,,,,"18","U","178","U","70","U","108","U","5","U","-16","U,0131,",,,,,,,"94","U,0707,","31","U,0921","27","U,1012","24","U,1024","19","U,1103","10","U,1125","26","U,0513","26","U,0513","23","U,0414","7","U,0327","7","U,0327","7927",,"7927","U",,,,,"43.5","U","53.7","U","33.3","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2011",,,"194",,"194","U",,,,,,,,,"36","U","177","U","67","U","119","U","2","U","-24","U,0124,",,,,,,,"90","U,0722,+","29","U,0917","28","U,1006","21","U,1029","18","U,1106","13","U,1121","32","U,0510","28","U,0501","18","U,0416","18","U,0416","15","U,0408","8680",,"8680","U",,,,,"42.8","U","54.1","U","31.5","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2012",,,"239",,"239","U",,,,,,,,,"23","U","172","U","54","U","126","U","4","U","-20","U,0116,",,,,,,,"90","U,0804,+","29","U,0917","28","U,0928","24","U,1013","14","U,1106","14","U,1106","30","U,0518","28","U,0507","24","U,0428","17","U,0401","13","U,0327","7521",,"7521","U",,,,,"44.0","U","55.6","U","32.3","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2013",,,"288",,"288","U",,,,,,,,,"32","U","191","U","74","U","118","U","4","U","-26","U,1217,",,,,,,,"91","U,0601,","30","U,0906","27","U,1009","23","U,1028","16","U,1029","16","U,1029","30","U,0528","25","U,0515","23","U,0426","17","U,0422","16","U,0406","8328",,"8328","U",,,,,"41.7","U","52.8","U","30.6","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2014",,,"169",,"169","U",,,,,,,,,"45","U","173","U","84","U","110","U","1","U","-25","U,0104,",,,,,,,"92","U,0702,","32","U,0913","27","U,0919","23","U,1114","14","U,1115","14","U,1115","27","U,0508","27","U,0508","20","U,0420","20","U,0420","9","U,0417","8980",,"8980","U",,,,,"40.9","U","52.3","U","29.6","U",,,,,,,,,,,,
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2015",,,,,,,,,,,,,,,"48","U","178","U",,,,,,,"-30","U,0224,",,,,,,,,,"32","U,0921","28","U,1004","20","U,1018","20","U,1018","15","U,1118","31","U,0607","28","U,0523","22","U,0416","15","U,0408","15","U,0408","8594",,"8594","U",,,,,,,,,"29.0","U",,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2010",,,"448",,"448","0","139","0","95","0","76",,"25","0","9","0","162","0","49","0","143","0","7","0","-12","0,0111,+","24",",0,1229,+","19.0",",0,1227,","2.99",",0,1001,","93","0,0708,+","32","0,0922","28","0,1010","24","0,1019","17","0,1125","12","0,1128","31","0,0517","27","0,0512","24","0,0415","12","0,0328","12","0,0328","6876",,"6876","0","46.07",",0","114.1",",0","47.2","0","59.5","0","35.0","0",,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2011",,,"316",,"316","7",,,,,,,,,"16","7","149","7","43","7","127","7","5","7","-20","7,0125,",,,,,,,"94","7,0723,+","29","K,1007","27","K,1024","23","K,1028","20","7,1105","14","7,1211","31","7,0502","23","K,0423","23","K,0423","20","K,0409","15","7,0328","7194",,"7194","7",,,,,"46.8","7","58.6","7","35.0","7",,,,,,,,,,,,
"US1VTWR0006","LUDLOW 3.4 S, VT US","43.3472","-72.69677","526.4","2015",,,,,,,"162","N","84","N",,,,,,,,,,,,,,,,,,,,,"1.66",",N,0628,",,,,,,,,,,,,,,,,,,,,,,,,,,,"41.89",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWS0003","WATERBURY 4.6 NNE, VT US","44.397021","-72.71777","236.8","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.46",",N",,,,,,,,,,,,,,,,,,,,
"US1VTWS0003","WATERBURY 4.6 NNE, VT US","44.397021","-72.71777","236.8","2012",,,,,,,"186","N","91","N",,,,,,,,,,,,,,,,,,,,,"2.64",",N,0730,",,,,,,,,,,,,,,,,,,,,,,,,,,,"44.09",",N",,,,,,,,,,,,,,,,,,,,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2010","4.7","W","472",,"472","W","142","W","83","W",,,,,"6","W","154","W","54","W","128","W","9","W","-11","W,0110,",,,,,"2.35",",W,1001,","92","W,0707,+","32","W,0921","23","W,1102","23","W,1102","14","W,1128","14","W,1128","32","W,0517","26","W,0511","14","W,0327","14","W,0327","14","W,0327","6824",,"6824","W","39.12",",W",,,"47.3","W","57.5","W","37.2","W","150","W","140","W",,,"36.9","W","57.9","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2011","4.5","W",,,,,"138","W","87","W",,,,,,,,,,,,,,,,,,,,,"3.06",",W,0828,",,,,,,,,,,,,,,,,,,,,,,,"7191",,"7191","W","47.55",",W",,,,,,,,,"200","W",,,,,"45.0","W",,,,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2012","4.5","W","452",,"452","W","152","W","81","W",,,,,"2","W","136","W","19","W","138","W","7","W","-4","W,0116,",,,,,"2.00",",W,0508,","94","W,0717,","28","W,1012","22","W,1013","22","W,1013","17","W,1106","11","W,1225","25","W,0430","25","W,0430","22","W,0406","8","W,0306","8","W,0306",,,,,"32.55",",W",,,"49.4","W","60.3","W","38.6","W","110","W",,,,,"35.1","W",,,,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2013","4.5","W","487",,"487","W","150","W","82","W",,,,,"8","W","154","W","47","W","127","W","4","W","-14","W,0103,",,,,,"2.58",",W,0723,","92","W,0911,+","32","W,0917","25","W,1028","19","W,1029","19","W,1029","14","W,1124","28","W,0515","27","W,0421","23","W,0402","13","W,0322","13","W,0322","6805",,"6805","W","44.82",",W",,,"46.7","W","57.2","W","36.1","W","110","W","210","W",,,"36.9","W","99.1","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2014","5.1","W","290",,"290","W","150","W","77","W",,,,,"18","W","151","W","59","W","128","W","0","W","-17","W,0104,+",,,,,"1.69",",W,0625,","89","W,0702,+","30","W,1006","25","W,1020","20","W,1115","19","W,1116","15","W,1122","32","W,0518","26","W,0425","22","W,0417","14","W,0327","14","W,0327","7344",,"7344","W","36.99",",W",,,"45.5","W","55.9","W","35.0","W","140","W","130","W",,,"38.0","W","57.9","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2015","4.9","W","423",,"423","W","129","W","68","W",,,,,"30","W","146","W","60","W","142","W","3","W","-19","W,0224,",,,,,"3.31",",W,0930,","91","W,0908,","32","W,1005","22","W,1018","22","W,1018","17","W,1019",,,"31","W,0514","25","W,0416","21","W,0402","7","W,0329","7","W,0329","7590",,"7590","W","29.02",",W",,,"46.3","W","57.9","W","34.8","W","130","W","330","W",,,"38.9","W","68.0","W",,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2010",,,"54",,"54","0","200","0","156","0","209",,"71","0","22","0","189","0","129","0","32","0","0","0","-23","0,0130,","101",",0,0227,","18.0",",0,1016,","5.05",",0,1001,","81","0,0708,","31","0,1002","24","0,1009","24","0,1009","20","0,1022","16","0,1101","31","0,0513","20","0,0511","20","0,0511","20","0,0511","16","0,0328","10366",,"10366","0","86.00",",0","235.7",",0","36.8","0","43.3","0","30.4","0",,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2011",,,"15",,"15","7","201","7","154","7",,,,,"28","7","169","7","117","7","28","7","0","7","-30","7,0124,",,,,,"3.62",",7,0828,","77","7,0723,+","29","7,1006","27","7,1026","23","7,1027","20","7,1028","16","7,1118","32","7,0510","25","7,0506","22","7,0423","19","7,0422","11","7,0415","10702",,"10702","7","87.59",",7",,,"37.0","7","43.8","7","30.2","7",,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2012",,,"34",,"34","7","186","7","132","7",,,,,"17","7","177","7","116","7","31","7","0","7","-18","7,0115,",,,,,"4.08",",7,0627,","79","7,0804,","30","7,0916","27","7,1011","22","7,1012","18","7,1013","15","7,1105","29","7,0517","22","7,0430","22","7,0430","18","7,0429","12","7,0428","9292",,"9292","7","73.04",",7",,,"38.5","7","45.6","7","31.5","7",,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2013",,,"25",,"25","7","197","7","147","7","204",,"60","7","46","7","199","7","141","7","14","7","0","7","-27","7,0123,","87",",7,0402,","11.0",",7,1111,","3.30",",7,0524,","76","7,0720,","32","7,0916","26","7,1023","19","7,1024","19","7,1024","15","7,1029","26","7,0527","26","7,0527","23","7,0514","18","7,0423","11","7,0421","10463",,"10463","7","78.78",",7","186.4",",7","34.9","7","41.8","7","28.1","7",,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2014",,,"9",,"9","7","199","7","147","7","200",,"53","7","50","7","205","7","139","7","20","7","0","7","-19","7,0127,+","87",",7,0330,+","17.0",",7,1210,","2.58",",7,0903,","77","7,0702,+","30","7,0914","25","7,0919","24","7,1019","17","7,1102","14","7,1103","30","7,0518","28","7,0507","23","7,0427","16","7,0424","16","7,0424","11323",,"11323","7","67.56",",7","192.3",",7","34.2","7","41.3","7","27.2","7",,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2015",,,"19",,"19","7","172","7","126","7","185",,"56","7","52","7","195","7","119","7","21","7","0","7","-30","7,0108,","90",",7,0409,","9.5",",7,0119,","2.61",",7,0930,","76","7,0818,+","29","7,1002","27","7,1003","24","7,1010","15","7,1018","15","7,1018","31","7,0603","20","7,0523","20","7,0523","20","7,0523","16","7,0425","11355",,"11355","7","67.44",",7","146.3",",7","35.3","7","42.9","7","27.8","7",,,,,,,,,,,,
"US1VTWH0012","PUTNEY 2.0 WNW, VT US","43.003345","-72.533363","168.6","2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.52",",N",,,,,,,,,,,,,,,,,,,,
"USC00437032","ST ALBANS RADIO, VT US","44.8593","-73.0911","115.8","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7245",,"7245","0",,,,,,,,,,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2010",,,"442",,"442","0","137","0","97","0","90",,"17","0","9","0","169","0","51","0","126","0","10","0","-8","0,0131,","21",",0,0225,","14.0",",0,0224,","2.35",",0,1001,","95","0,0709,+","29","0,1010","28","0,1014","18","0,1103","18","0,1103","14","0,1128","32","0,0517","27","0,0513","24","0,0414","13","0,0328","13","0,0328","7287",,"7287","0","47.90",",0","46.8",",0","46.0","0","57.1","0","35.0","0",,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2012",,,"361",,"361","7","123","7","95","7",,,,,"14","7","168","7","40","7","134","7","7","7","-18","7,0117,+",,,,,"2.09",",7,0724,","93","7,0718,","31","7,1009","23","7,1013","23","7,1013","15","7,1107","15","7,1107","23","7,0513","23","7,0513","23","7,0513","20","7,0428","6","7,0307","6654",,"6654","7","43.67",",7",,,"46.3","7","58.1","7","34.4","7",,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2013",,,"402",,"402","7","123","7","107","7","125",,,,"20","7","189","7","55","7","125","7","6","7","-19","7,0124,","22",",7,0103,+",,,"1.42",",7,0913,","93","7,0720,","32","7,0917","28","7,0930","24","7,1002","18","7,1003","15","7,1104","31","7,0527","27","7,0515","23","7,0423","18","7,0326","15","7,0325","7543",,"7543","7","44.69",",7",,,"43.9","7","55.4","7","32.3","7",,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2014",,,,,,,"120","7","96","7","125",,,,,,,,,,,,,,,,"24",",7,0315,+",,,"1.70",",7,0724,",,,,,,,,,,,,,,,,,,,,,,,,,,,"42.25",",7",,,,,,,,,,,,,,,,,,,,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2010","4.0","W","563",,"563","W","152","W","75","W",,,,,"3","W","156","W","44","W","129","W","15","W","-5","W,0131,",,,,,"3.96",",W,1015,","96","W,0707,+","29","W,1010","25","W,1019","21","W,1103","13","W,1128","13","W,1128","29","W,0513","26","W,0414","23","W,0328","15","W,0327","15","W,0327","6660",,"6660","W","44.24",",W",,,"48.0","W","58.4","W","37.6","W","270","W","310","W",,,"30.0","W","49.0","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2011","3.1","W","565",,"565","W","177","W","95","W",,,,,"14","W","153","W","50","W","128","W","9","W","-21","W,0124,",,,,,"2.18",",W,0929,","97","W,0722,","32","W,1006","27","W,1028","20","W,1106","19","W,1122","9","W,1218","30","W,0506","25","W,0422","23","W,0409","15","W,0326","15","W,0326","7422",,"7422","W","50.14",",W",,,"47.4","W","57.8","W","36.9","W","260","W","260","W",,,"32.0","W","49.0","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2012","3.4","W","615",,"615","W","145","W","78","W","0",,,,"5","W","147","W","25","W","139","W","20","W","-12","W,0116,","0",",W,1231,+",,,"1.64",",W,0602,","97","W,0717,","29","W,1012","25","W,1013","20","W,1106","19","W,1107","15","W,1225","25","W,0430","25","W,0430","23","W,0403","17","W,0307","1","W,0306","6021",,"6021","W","34.73",",W",,,"49.5","W","60.4","W","38.6","W","260","W","260","W",,,"32.0","W","52.1","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2013","3.6","W","478",,"478","W","134","W","78","W","0",,,,"7","W","176","W","52","W","124","W","11","W","-13","W,1217,","0",",W,1231,+",,,"2.48",",W,0828,","94","W,0717,","32","W,1009","26","W,1025","19","W,1029","19","W,1029","14","W,1121","32","W,0527","27","W,0426","22","W,0407","12","W,0322","12","W,0322","6914",,"6914","W","37.17",",W",,,"45.6","W","56.2","W","35.0","W","260","W","280","W",,,"36.0","W","46.1","W",,
