"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USR0000VNUL","NULHEGAN VERMONT, VT US","44.77","-71.7017","379.5","2010",,,"283",,"283","U",,,,,,,,,"18","U","178","U","70","U","108","U","5","U","-16","U,0131,",,,,,,,"94","U,0707,","31","U,0921","27","U,1012","24","U,1024","19","U,1103","10","U,1125","26","U,0513","26","U,0513","23","U,0414","7","U,0327","7","U,0327","7927",,"7927","U",,,,,,,"43.5","U","53.7","U","33.3","U",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2005",,,"407",,"407","0","158","0","100","0","105",,"28","0","25","0","166","0","59","0","124","0","1","0","-24","0,0128,","12",",0,0124,+","8.0",",0,0123,","2.74",",0,1009,","90","0,0627,","28","0,1021","28","0,1021","19","0,1112","19","0,1112","12","0,1124","32","0,0519","26","0,0513","24","0,0423","18","0,0327","15","0,0321","7734",,"7734","0","54.49",",0",,,"86.4",",0","44.8","0","56.2","0","33.3","0",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2006",,,"301",,"301","0","163","0","96","0","43",,"9","0","5","0","159","0","38","0","106","0","2","0","-5","0,0117,+","6",",0,0226,+","5.2",",0,0115,","2.38",",0,0820,","91","0,0803,","32","0,0930","28","0,1013","24","0,1027","20","0,1122","14","0,1206","31","0,0508","25","0,0430","24","0,0429","20","0,0409","9","0,0322","7161",,"7161","0","49.40",",0",,,"38.1",",0","46.4","0","56.5","0","36.4","0",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2007",,,"160",,"160","0","152","0","97","0",,,"26","0","22","0","174","0","66","0","117","0","0","0","-11","0,0309,+",,,"16.3",",0,0215,","2.32",",0,1028,","89","0,0826,","32","0,0917","25","0,1029","24","0,1030","20","0,1112","12","0,1124","31","0,0522","27","0,0421","22","0,0412","18","0,0408","3","0,0322","7515",,"7515","0","54.43",",0",,,"111.3",",0","43.4","0","54.5","0","32.4","0",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2008",,,"213",,"213","0","163","0","103","0","83",,"28","0","9","0","165","0","52","0","113","0","1","0","-11","0,0301,+","10",",0,1222,","10.0",",0,1222,","2.62",",0,0724,","91","0,0611,","31","0,0919","22","0,1007","22","0,1007","20","0,1019","14","0,1120","32","0,0506","25","0,0502","24","0,0501","11","0,0331","11","0,0331","7511",,"7511","0","59.10",",0",,,"76.5",",0","44.6","0","55.5","0","33.6","0",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2009",,,"158",,"158","0","140","0","97","0","87",,"23","0","22","0","171","0","56","0","121","0","0","0","-10","0,0116,","15",",0,0224,+","7.5",",0,0224,","2.73",",0,1025,","88","0,0428,","32","0,0920","28","0,1011","24","0,1013","20","0,1019","16","0,1211","31","0,0601","27","0,0520","23","0,0415","16","0,0326","16","0,0326","7690",,"7690","0","48.57",",0",,,"78.4",",0","44.0","0","55.4","0","32.7","0",,,,,,,,,,,,,,
"USC00438160","SUNDERLAND 2, VT US","43.0908","-73.1244","274.3","2010",,,"448",,"448","0","139","0","95","0","76",,"25","0","9","0","162","0","49","0","143","0","7","0","-12","0,0111,+","24",",0,1229,+","19.0",",0,1227,","2.99",",0,1001,","93","0,0708,+","32","0,0922","28","0,1010","24","0,1019","17","0,1125","12","0,1128","31","0,0517","27","0,0512","24","0,0415","12","0,0328","12","0,0328","6876",,"6876","0","46.07",",0",,,"114.1",",0","47.2","0","59.5","0","35.0","0",,,,,,,,,,,,,,
"US1VTWS0003","WATERBURY 4.6 NNE, VT US","44.397021","-72.71777","236.8","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.46",",N",,,,,,,,,,,,,,,,,,,,,,,,
"USC00431213","CANAAN, VT US","44.9965","-71.5356","326.1","2005",,,,,,,"163","0","107","0","119",,"39","0",,,,,,,,,,,,,"30",",0,0315,+","12.0",",0,0309,+","2.80",",0,1016,",,,,,,,,,,,,,,,,,,,,,,,,,,,"46.39",",0",,,"106.3",",0",,,,,,,,,,,,,,,,,,,,
"USC00431213","CANAAN, VT US","44.9965","-71.5356","326.1","2008",,,,,,,"166","0","118","0","116",,"35","0",,,,,,,,,,,,,"31",",0,0103,+","7.0",",0,0102,","2.00",",0,0723,",,,,,,,,,,,,,,,,,,,,,,,,,,,"55.39",",0",,,"100.7",",0",,,,,,,,,,,,,,,,,,,,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2005","4.9","B","563",,"563","B","167","B","81","B",,,,,"16","B","155","B","52","B","137","B","5","B","-20","B,0128,",,,,,"3.51",",B,1008,","92","B,0626,","31","B,1021","28","B,1028","24","B,1111","20","B,1112","13","B,1125","29","W,0513","27","W,0505","23","W,0327","17","W,0326","15","W,0319","7247",,"7247","B","40.70",",B",,,,,"47.1","B","57.8","B","36.4","B",,,"130","B","130","B",,,"40.0","B","55.0","B",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2006","4.9","W","372",,"372","W","170","W","89","W",,,,,"2","W","144","W","27","W","118","W","3","W","-6","W,0116,",,,,,"1.49",",W,0530,","92","W,0802,+","32","W,0930","27","W,1013","20","W,1121","14","W,1205","14","W,1205","31","W,0507","25","W,0429","23","W,0409","13","W,0321","13","W,0321","6192",,"6192","W","43.71",",W",,,,,"48.6","W","58.7","W","38.5","W",,,"60","W","90","W",,,"55.9","W","189.0","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2007","4.5","W","341",,"341","W","153","W","92","W",,,,,"14","W","161","W","58","W","130","W","3","W","-10","W,0309,",,,,,"1.24",",W,1115,","93","W,0825,","29","W,1013","25","W,1029","23","W,1104","17","W,1118","12","W,1124","32","W,0522","20","W,0411","20","W,0411","2","W,0321","2","W,0321","6905",,"6905","W","41.00",",W",,,,,"45.8","W","56.4","W","35.2","W",,,"110","W","100","W",,,"38.9","W","59.1","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2008","4.5","W","292",,"292","W","169","W","103","W",,,,,"5","W","155","W","44","W","116","W","2","W","-10","W,0103,",,,,,"2.48",",W,1025,","92","W,0610,","30","W,1006","27","W,1017","21","W,1020","18","W,1118","15","W,1120","32","W,0521","23","W,0501","23","W,0501","18","W,0403","11","W,0330","7011",,"7011","W","47.57",",W",,,,,"46.1","W","56.7","W","35.6","W",,,"140","W","160","W",,,"38.0","W","59.9","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2009","4.5","W","234",,"234","W","148","W","84","W",,,,,"14","W","158","W","57","W","120","W","0","W","-14","W,0117,",,,,,"1.74",",W,1024,","89","W,0818,+","32","W,0920","25","W,1012","22","W,1019","19","W,1206","12","W,1212","30","W,0601","27","W,0417","17","W,0325","17","W,0325","13","W,0321","7293",,"7293","W","38.67",",W",,,,,"45.6","W","55.9","W","35.2","W",,,"120","W","130","W",,,"40.0","W","59.1","W",,
"USW00054781","BENNINGTON MORSE STATE AIRPORT, VT US","42.89351","-73.24876","240.8","2010","4.7","W","472",,"472","W","142","W","83","W",,,,,"6","W","154","W","54","W","128","W","9","W","-11","W,0110,",,,,,"2.35",",W,1001,","92","W,0707,+","32","W,0921","23","W,1102","23","W,1102","14","W,1128","14","W,1128","32","W,0517","26","W,0511","14","W,0327","14","W,0327","14","W,0327","6824",,"6824","W","39.12",",W",,,,,"47.3","W","57.5","W","37.2","W",,,"150","W","140","W",,,"36.9","W","57.9","W",,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2005",,,"56",,"56","0","207","0","143","0",,,"68","0","41","0","195","0","127","0","40","0","0","0","-29","0,0118,",,,"13.0",",0,1026,","2.21",",0,0114,","80","0,0628,","27","0,0930","27","0,0930","24","0,1020","19","0,1028","16","0,1109","31","0,0522","18","0,0513","18","0,0513","18","0,0513","14","0,0412","10801",,"10801","0","75.65",",0",,,"221.1",",0","35.9","0","42.9","0","29.0","0",,,,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2006",,,"22",,"22","0","217","0","159","0","195",,"57","0","27","0","187","0","112","0","21","0","0","0","-17","0,0227,+","79",",0,0304,","14.0",",0,0316,","2.85",",0,0610,","78","0,0618,","29","0,0921","28","0,1005","21","0,1013","19","0,1021","15","0,1104","31","0,0524","27","0,0523","24","0,0522","20","0,0507","16","0,0426","10298",,"10298","0","89.26",",0",,,"213.2",",0","36.9","0","43.6","0","30.1","0",,,,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2007",,,"29",,"29","0","190","0","147","0","199",,"72","0","45","0","197","0","135","0","34","0","0","0","-28","0,0306,","100",",0,0416,","24.0",",0,0214,","2.50",",0,0416,","77","0,0802,+","31","0,0916","25","0,1013","23","0,1028","15","0,1029","15","0,1029","28","0,0607","28","0,0607","21","0,0517","20","0,0413","13","0,0411","10701",,"10701","0","84.51",",0",,,"327.0",",0","34.8","0","42.0","0","27.6","0",,,,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2008",,,"9",,"9","0","207","0","147","0","211",,"74","0","34","0","193","0","127","0","17","0","0","0","-20","0,1208,+","110",",0,0322,+","16.0",",0,0321,","2.30",",0,0721,","79","0,0610,","32","0,0919","26","0,1003","23","0,1018","15","0,1023","15","0,1023","26","0,0528","26","0,0528","22","0,0501","15","0,0430","15","0,0430","10558",,"10558","0","79.70",",0",,,"272.4",",0","35.4","0","42.6","0","28.3","0",,,,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2009",,,"8",,"8","0","209","0","153","0","182",,"57","0","49","0","194","0","120","0","16","0","0","0","-19","0,0114,+","90",",0,0412,+","20.0",",0,1128,","3.72",",0,1128,","74","0,0818,+","30","0,0919","26","0,1001","23","0,1012","20","0,1014","15","0,1016","26","0,0601","26","0,0601","23","0,0421","19","0,0414","11","0,0413","11017",,"11017","0","77.78",",0",,,"205.2",",0","34.6","0","41.4","0","27.7","0",,,,,,,,,,,,,,
"USC00435416","MOUNT MANSFIELD, VT US","44.5248","-72.8154","1204.0","2010",,,"54",,"54","0","200","0","156","0","209",,"71","0","22","0","189","0","129","0","32","0","0","0","-23","0,0130,","101",",0,0227,","18.0",",0,1016,","5.05",",0,1001,","81","0,0708,","31","0,1002","24","0,1009","24","0,1009","20","0,1022","16","0,1101","31","0,0513","20","0,0511","20","0,0511","20","0,0511","16","0,0328","10366",,"10366","0","86.00",",0",,,"235.7",",0","36.8","0","43.3","0","30.4","0",,,,,,,,,,,,,,
"USC00437032","ST ALBANS RADIO, VT US","44.8593","-73.0911","115.8","2006",,,"456",,"456","0",,,,,,,"17","0","8","0","132","0","50","0","100","0","5","0","-3","0,0220,",,,"3.0",",0,1208,+",,,"94","0,0802,","31","0,1021","28","0,1022","24","0,1122","14","0,1205","14","0,1205","32","0,0507","27","0,0428","22","0,0409","14","0,0321","14","0,0321",,,,,,,,,"37.5",",0","46.8","0","55.0","0","38.6","0",,,,,,,,,,,,,,
"USC00437032","ST ALBANS RADIO, VT US","44.8593","-73.0911","115.8","2007",,,"360",,"360","0","159","0","91","0","101",,"27","0","28","0","157","0","77","0","114","0","3","0","-13","0,0213,","28",",0,0215,","18.0",",0,0215,","1.68",",0,1020,","92","0,0803,+","32","0,1017","27","0,1029","21","0,1110","20","0,1123","16","0,1129","32","0,0506","23","0,0412","23","0,0412","5","0,0322","5","0,0322","7846",,"7846","0","44.91",",0",,,"111.5",",0","43.6","0","52.3","0","34.9","0",,,,,,,,,,,,,,
"USC00437032","ST ALBANS RADIO, VT US","44.8593","-73.0911","115.8","2008",,,"379",,"379","0","167","0","84","0","85",,"28","0","16","0","156","0","74","0","112","0","1","0","-9","0,0104,","13",",0,1222,","7.2",",0,1222,","1.69",",0,0611,","91","0,0611,","30","0,1018","26","0,1023","23","0,1102","20","0,1119","15","0,1123","31","0,0501","28","0,0416","24","0,0403","15","0,0331","15","0,0331","7670",,"7670","0","36.80",",0",,,"81.7",",0","44.9","0","53.7","0","36.2","0",,,,,,,,,,,,,,
"USC00437032","ST ALBANS RADIO, VT US","44.8593","-73.0911","115.8","2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7245",,"7245","0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2005",,,"425",,"425","0","130","0","106","0","122",,"30","0","38","0","177","0","63","0","123","0","4","0","-22","0,0129,+","23",",0,0304,+","7.0",",0,0222,","1.72",",0,1008,","93","0,0626,","28","0,1021","28","0,1021","24","0,1030","19","0,1112","3","0,1124","32","0,0521","26","0,0514","23","0,0513","20","0,0416","14","0,0327","8179",,"8179","0","49.36",",0",,,"83.3",",0","43.7","0","55.7","0","31.7","0",,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2006",,,"303",,"303","0","139","0","101","0","56",,"16","0","13","0","174","0","41","0","114","0","5","0","-6","0,0211,","7",",0,0226,","7.0",",0,0226,","2.20",",0,1202,","94","0,0802,","32","0,0927","28","0,1007","24","0,1022","19","0,1122","13","0,1205","30","0,0508","27","0,0430","22","0,0429","19","0,0409","14","0,0321","7426",,"7426","0","53.95",",0",,,"36.9",",0","45.5","0","56.3","0","34.6","0",,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2007",,,"270",,"270","0","125","0","108","0","132",,"31","0","41","0","184","0","71","0","119","0","6","0","-21","0,0307,","34",",0,0303,","20.0",",0,0215,","2.99",",0,0710,","97","0,0806,","30","0,1013","28","0,1017","24","0,1030","18","0,1110","16","0,1118","30","0,0522","28","0,0507","21","0,0412","16","0,0408","16","0,0408","8154",,"8154","0","48.93",",0",,,"132.9",",0","42.2","0","54.1","0","30.4","0",,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2008",,,"233",,"233","0","131","0","106","0","140",,"30","0","26","0","187","0","61","0","117","0","2","0","-20","0,0301,+","34",",0,0302,+","14.0",",0,1222,","2.02",",0,0721,","95","0,0611,","30","0,0919","28","0,1007","21","0,1019","20","0,1024","12","0,1119","32","0,0528","27","0,0502","24","0,0501","18","0,0404","5","0,0330","8153",,"8153","0","55.10",",0",,,"113.5",",0","43.0","0","54.9","0","31.1","0",,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2009",,,"258",,"258","0","134","0","105","0","102",,"25","0","35","0","181","0","65","0","118","0","4","0","-28","0,0117,+","27",",0,0224,+","12.0",",0,0129,","2.00",",0,0730,","92","0,0819,","31","0,0926","26","0,1012","24","0,1016","19","0,1017","15","0,1209","29","0,0526","28","0,0519","17","0,0421","17","0,0421","16","0,0326","8247",,"8247","0","45.34",",0",,,"70.0",",0","42.9","0","55.1","0","30.7","0",,,,,,,,,,,,,,
"USC00435733","NORTHFIELD, VT US","44.1647","-72.6567","204.2","2010",,,"442",,"442","0","137","0","97","0","90",,"17","0","9","0","169","0","51","0","126","0","10","0","-8","0,0131,","21",",0,0225,","14.0",",0,0224,","2.35",",0,1001,","95","0,0709,+","29","0,1010","28","0,1014","18","0,1103","18","0,1103","14","0,1128","32","0,0517","27","0,0513","24","0,0414","13","0,0328","13","0,0328","7287",,"7287","0","47.90",",0",,,"46.8",",0","46.0","0","57.1","0","35.0","0",,,,,,,,,,,,,,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2005","3.8","B","541",,"541","B","174","B","91","B",,,,,"18","B","168","B","62","B","123","B","5","B","-18","B,0128,",,,,,"4.84",",B,1008,","94","B,0626,","31","B,1020","27","B,1022","24","B,1109","19","B,1112","14","B,1123","32","W,0520","26","W,0513","24","W,0416","18","W,0327","15","W,0320","7507",,"7507","B","49.71",",B",,,,,"45.9","B","56.6","B","35.3","B",,,"270","B","270","B",,,"31.1","B","44.1","B",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2006","3.6","W","398",,"398","W","160","W","82","W",,,,,"2","W","161","W","36","W","111","W","7","W","-7","W,0228,",,,,,"2.34",",W,0712,","94","W,0802,","32","W,0930","26","W,1014","23","W,1121","16","W,1205","15","W,1206","31","W,0508","27","W,0429","23","W,0410","18","W,0321","13","W,0308","6985",,"6985","W","55.39",",W",,,,,"47.4","W","57.5","W","37.3","W",,,"270","W","250","W",,,"38.9","W","63.1","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2007","3.6","W",,,,,"165","W","75","W",,,,,,,,,"67","W","125","W","8","W",,,,,,,"1.59",",W,0415,","94","W,0907,",,,,,,,,,,,,,,,,,,,,,"7261",,"7261","W","41.62",",W",,,,,,,"55.8","W",,,,,"70","W","70","W",,,"32.0","W","51.0","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2008","3.1","W","318",,"318","W","179","W","91","W",,,,,"6","W","170","W","52","W","118","W","5","W","-14","W,0229,",,,,,"2.41",",W,0906,","96","W,0611,","32","W,1006","26","W,1018","22","W,1020","18","W,1118","15","W,1121","32","W,0505","25","W,0501","23","W,0415","10","W,0330","10","W,0330",,,,,"50.14",",W",,,,,"45.5","W","56.2","W","34.8","W",,,"260","W","270","W",,,"30.0","W","48.1","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2009","3.4","W","282",,"282","W","176","W","83","W",,,,,"17","W","165","W","58","W","116","W","2","W","-18","W,0117,+",,,,,"1.87",",W,1024,","92","W,0818,","31","W,1010","27","W,1012","22","W,1017","19","W,1207","7","W,1212","31","W,0601","26","W,0420","22","W,0326","19","W,0325","14","W,0321","7458",,"7458","W","42.16",",W",,,,,"45.1","W","55.6","W","34.6","W",,,"270","W","270","W",,,"31.1","W","46.1","W",,
"USW00054740","SPRINGFIELD HARTNESS STATE AIRPORT, VT US","43.34361","-72.51778","176.2","2010","4.0","W","563",,"563","W","152","W","75","W",,,,,"3","W","156","W","44","W","129","W","15","W","-5","W,0131,",,,,,"3.96",",W,1015,","96","W,0707,+","29","W,1010","25","W,1019","21","W,1103","13","W,1128","13","W,1128","29","W,0513","26","W,0414","23","W,0328","15","W,0327","15","W,0327","6660",,"6660","W","44.24",",W",,,,,"48.0","W","58.4","W","37.6","W",,,"270","W","310","W",,,"30.0","W","49.0","W",,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2005",,,,,,,"157","B","90","B",,,,,,,,,,,,,,,,,,,,,"2.36",",B,1008,",,,,,,,,,,,,,,,,,,,,,,,,,,,"46.80",",B",,,,,,,,,,,,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2006",,,"411",,"411","W","166","W","90","W",,,,,"9","W","154","W","46","W","112","W","6","W","-5","W,0211,",,,,,"2.31",",W,0820,","93","W,0801,","32","W,1007","27","W,1014","23","W,1104","19","W,1204","13","W,1205","31","W,0508","27","W,0429","21","W,0409","9","W,0320","9","W,0320","7287",,"7287","W","46.48",",W",,,,,"46.8","W","56.2","W","37.3","W",,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2007",,,"315",,"315","W","174","W","88","W",,,,,"24","W","173","W","74","W","116","W","5","W","-22","W,0307,",,,,,"2.12",",W,0516,","92","W,0627,+","31","W,1017","27","W,1029","20","W,1110","17","W,1118","13","W,1119","31","W,0514","27","W,0426","20","W,0411","-4","W,0321","-4","W,0321","7764",,"7764","W","43.50",",W",,,,,"43.5","W","53.9","W","33.1","W",,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2008",,,"245",,"245","W","177","W","105","W",,,,,"18","W","172","W","68","W","109","W","2","W","-20","W,0229,",,,,,"1.89",",W,0806,","93","W,0610,","32","W,0919","26","W,1018","23","W,1019","13","W,1119","13","W,1119","30","W,0502","27","W,0501","22","W,0415","18","W,0331","6","W,0330","7750",,"7750","W","49.15",",W",,,,,"43.8","W","53.9","W","33.6","W",,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2009",,,"220",,"220","W","157","W","83","W",,,,,"31","W","172","W","71","W","100","W","1","W","-29","W,0116,",,,,,"2.07",",W,1024,","90","W,0818,","32","W,1010","26","W,1015","20","W,1017","14","W,1208","14","W,1208","30","W,0526","26","W,0420","22","W,0414","18","W,0325","14","W,0324","8273",,"8273","W","39.22",",W",,,,,"42.8","W","53.1","W","32.6","W",,,,,,,,,,,,,,
"USW00054742","SAINT JOHNSBURY ASOS, VT US","44.42","-72.0194","212.4","2010",,,"391",,"391","W","168","W","85","W",,,,,"9","W","162","W","63","W","111","W","5","W","-11","W,0131,",,,,,"2.52",",W,1001,","93","W,0707,","29","W,1010","27","W,1019","22","W,1119","16","W,1125","15","W,1208","30","W,0513","27","W,0511","21","W,0328","11","W,0327","11","W,0327","7309",,"7309","W","40.48",",W",,,,,"45.8","W","55.1","W","36.4","W",,,,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2008",,,,,,,"204","0","119","0","152",,"55","0","35","0","179","0",,,,,,,"-17","0,0229,","46",",0,0302,","12.7",",0,0207,","2.10",",0,1026,",,,"32","0,0919","26","0,1018","23","0,1019","18","0,1023","13","0,1119","29","0,0502","25","0,0501","24","0,0430","19","0,0403","7","0,0331",,,,,"57.49",",0",,,"177.0",",0",,,,,"30.3","0",,,,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2009",,,"115",,"115","0","198","0","110","0","125",,"37","0","35","0","188","0","77","0","68","0","0","0","-24","0,0116,","43",",0,0223,","20.7",",0,0223,","1.68",",0,1115,","88","0,0818,","29","0,0926","26","0,1012","21","0,1016","19","0,1206","9","0,1209","32","0,0601","28","0,0424","24","0,0415","17","0,0326","14","0,0325",,,,,"49.51",",0",,,"140.2",",0","40.1","0","50.1","0","30.1","0",,,,,,,,,,,,,,
"USC00438169","SUTTON, VT US","44.6122","-72.0481","457.2","2010",,,"278",,"278","0","206","0","106","0","112",,"33","0","14","0","181","0","76","0","97","0","1","0","-17","0,0131,+","21",",0,0103,","11.1",",0,0428,","3.52",",0,1001,","90","0,0708,","28","0,1010","28","0,1010","24","0,1024","20","0,1103","10","0,1125","31","0,0513","27","0,0511","24","0,0329","11","0,0328","11","0,0328","8318",,"8318","0","47.43",",0",,,"118.3",",0","42.9","0","52.1","0","33.7","0",,,,,,,,,,,,,,
