COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Bennington,2000,317.0,2.07 ,29.97 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,6793  ,47.2,50.2,35.0,52.150000000000006,95.85
Bennington,2005,407  ,2.74 ,54.49 ,407  ,25   ,166  ,59   ,124  ,1    ,-24  ,90   ,28   ,28   ,19   ,19   ,12   ,32   ,26   ,24   ,18   ,15   ,7734  ,44.8 ,56.2 ,33.3 ,86.4  ,95.85
Bennington,2005,563  ,3.51 ,40.7  ,563  ,16   ,155  ,52   ,137  ,5    ,-20  ,92   ,31   ,28   ,24   ,20   ,13   ,29   ,27   ,23   ,17   ,15   ,7247  ,47.1 ,57.8 ,36.4 ,86.4,95.85
Bennington,2006,336.5,2.38,49.4,336.5,3.5,151.5,40   ,107  ,3    ,-5.5,91   ,32.0,27.5,22.0,17.0,14.0,31.0,25.0,23.5,16.5,11.0,6676.5,47.5,56.6 ,37.45,51.05,95.85
Bennington,2006,336.5,3.12 ,60.31 ,336.5,3.5,151.5,38.0,107.0,3.0,-5.5,91.0,32.0,27.5,22.0,17.0,14.0,31.0,25.0,23.5,16.5,11.0,6676.5,47.5,56.6,37.45,64    ,95.85
Bennington,2006,301  ,2.38 ,49.4  ,301  ,5    ,159  ,38   ,106  ,2    ,-5   ,91   ,32   ,28   ,24   ,20   ,14   ,31   ,25   ,24   ,20   ,9    ,7161  ,46.4 ,56.5 ,36.4 ,38.1  ,95.85
Bennington,2006,372  ,1.49 ,43.71 ,372  ,2    ,144  ,27   ,118  ,3    ,-6   ,92   ,32   ,27   ,20   ,14   ,14   ,31   ,25   ,23   ,13   ,13   ,6192  ,48.6 ,58.7 ,38.5 ,51.05,95.85
Bennington,2007,160  ,2.32 ,54.43 ,160  ,22   ,174  ,66   ,117  ,0    ,-11  ,89   ,32   ,25   ,24   ,20   ,12   ,31   ,27   ,22   ,18   ,3    ,7515  ,43.4 ,54.5 ,32.4 ,111.3 ,95.85
Bennington,2007,341  ,1.24 ,41    ,341  ,14   ,161  ,58   ,130  ,3    ,-10  ,93   ,29   ,25   ,23   ,17   ,12   ,32   ,20   ,20   ,2    ,2    ,6905  ,45.8 ,56.4 ,35.2 ,111.3,95.85
Bennington,2008,213  ,2.62 ,59.1  ,213  ,9    ,165  ,52   ,113  ,1    ,-11  ,91   ,31   ,22   ,22   ,20   ,14   ,32   ,25   ,24   ,11   ,11   ,7511  ,44.6 ,55.5 ,33.6 ,76.5  ,95.85
Bennington,2008,292  ,2.48 ,47.57 ,292  ,5    ,155  ,44   ,116  ,2    ,-10  ,92   ,30   ,27   ,21   ,18   ,15   ,32   ,23   ,23   ,18   ,11   ,7011  ,46.1 ,56.7 ,35.6 ,76.5,95.85
Bennington,2009,158  ,2.73 ,48.57 ,158  ,22   ,171  ,56   ,121  ,0    ,-10  ,88   ,32   ,28   ,24   ,20   ,16   ,31   ,27   ,23   ,16   ,16   ,7690  ,44   ,55.4 ,32.7 ,78.4  ,95.85
Bennington,2009,234  ,1.74 ,38.67 ,234  ,14   ,158  ,57   ,120  ,0    ,-14  ,89   ,32   ,25   ,22   ,19   ,12   ,30   ,27   ,17   ,17   ,13   ,7293  ,45.6 ,55.9 ,35.2 ,78.4,95.85
Bennington,2010,448  ,2.99 ,46.07 ,448  ,9    ,162  ,49   ,143  ,7    ,-12  ,93   ,32   ,28   ,24   ,17   ,12   ,31   ,27   ,24   ,12   ,12   ,6876  ,47.2 ,59.5 ,35   ,114.1 ,114.1
Bennington,2010,472  ,2.35 ,39.12 ,472  ,6    ,154  ,54   ,128  ,9    ,-11  ,92   ,32   ,23   ,23   ,14   ,14   ,32   ,26   ,14   ,14   ,14   ,6824  ,47.3 ,57.5 ,37.2 ,47.3,114.1
Bennington,2010,448  ,2.99 ,46.07 ,448  ,9    ,162  ,49   ,143  ,7    ,-12  ,93   ,32   ,28   ,24   ,17   ,12   ,31   ,27   ,24   ,12   ,12   ,6876  ,59.5 ,35   ,37.2,47.2  ,114.1 
Bennington,2010,472  ,2.35 ,39.12 ,472  ,6    ,154  ,54   ,128  ,9    ,-11  ,92   ,32   ,23   ,23   ,14   ,14   ,32   ,26   ,14   ,14   ,14   ,6824  ,57.5 ,37.2 ,150  ,47.3  ,114.1
Bennington,2011,523  ,3.49 ,60.85 ,523  ,10   ,147  ,58   ,128  ,7    ,-18  ,96   ,23   ,23   ,23   ,14   ,14   ,28   ,28   ,20   ,20   ,13   ,7192.5,56.9 ,36.9 ,200.0,46.9  ,95.85
Bennington,2011,316  ,3.2750000000000004,54.2,316  ,16   ,149  ,43   ,127  ,5    ,-20  ,94   ,29   ,27   ,23   ,20   ,14   ,31   ,23   ,23   ,20   ,15   ,7194  ,58.6 ,35   ,200.0,46.8  ,95.85
Bennington,2011,419.5,3.06 ,47.55 ,419.5,13.0,148.0,50.5,127.5,6.0,-19.0,95.0,26.0,25.0,23.0,17.0,14.0,29.5,25.5,21.5,20.0,14.0,7191  ,57.75,35.95,200  ,46.849999999999994,95.85
Bennington,2012,619  ,2.79 ,38.5  ,619  ,6    ,147  ,35   ,135  ,12   ,-6   ,97   ,22   ,22   ,22   ,18   ,7    ,29   ,27   ,24   ,20   ,12   ,6268  ,59.3 ,38.3 ,110.0,48.8  ,95.85
Bennington,2012,452  ,2    ,32.55 ,452  ,2    ,136  ,19   ,138  ,7    ,-4   ,94   ,28   ,22   ,22   ,17   ,11   ,25   ,25   ,22   ,8    ,8    ,6268.0,60.3 ,38.6 ,110  ,49.4  ,95.85
Bennington,2013,487.0,2.58,44.82,487.0,8.0,154.0,47.0,127.0,4.0,-14.0,92.0,32.0,25.0,19.0,19.0,14.0,28.0,27.0,23.0,13.0,13.0,7170  ,57.2,36.1,110.0,46.7,95.85
Bennington,2013,487  ,2.58 ,44.82 ,487  ,8    ,154  ,47   ,127  ,4    ,-14  ,92   ,32   ,25   ,19   ,19   ,14   ,28   ,27   ,23   ,13   ,13   ,6805  ,57.2 ,36.1 ,110  ,46.7  ,95.85
Bennington,2014,290  ,1.69 ,36.99 ,290  ,18   ,151  ,59   ,128  ,0    ,-17  ,89   ,30   ,25   ,20   ,19   ,15   ,32   ,26   ,22   ,14   ,14   ,7344  ,55.9 ,35   ,140  ,45.5  ,95.85
Bennington,2015,423.0,1.91 ,49.97 ,423.0,30.0,146.0,60.0,142.0,3.0,-19.0,91.0,32.0,22.0,22.0,17.0,14.0,31.0,25.0,21.0,7.0,7.0,7590.0,57.9,34.8,130.0,46.3,95.85
Bennington,2015,423  ,3.31 ,29.02 ,423  ,30   ,146  ,60   ,142  ,3    ,-19  ,91   ,32   ,22   ,22   ,17   ,14.0,31   ,25   ,21   ,7    ,7    ,7590  ,57.9 ,34.8 ,130  ,46.3  ,95.85
Bennington,2016,456  ,1.15 ,32.66 ,456  ,5    ,154  ,33   ,136  ,4    ,-17  ,92   ,32   ,27   ,23   ,19   ,14   ,28   ,27   ,23   ,12   ,12   ,6166  ,59.5 ,36.9 ,150  ,48.3  ,95.85
Bennington,2017,377  ,3.47 ,41.93 ,377  ,7    ,137  ,45   ,137  ,3    ,-11  ,90   ,27   ,27   ,23   ,19   ,14   ,29   ,24   ,20   ,7    ,7    ,6547  ,58.2 ,37.5 ,190  ,47.8  ,95.85
Bennington,2018,615.0,2.08 ,65.31 ,615.0,17   ,171  ,40.0,136.0,12.0,-18  ,94.0,31   ,27   ,24   ,20   ,8    ,32   ,27   ,23   ,16   ,16   ,6853.0,57.6,33.5 ,190.0,47.6,95.85
Bennington,2018,615  ,2.34 ,44.56 ,615  ,8    ,158  ,40   ,136  ,12   ,-23  ,94   ,32   ,25   ,17   ,17   ,14   ,26   ,26   ,20   ,17   ,5    ,6853  ,57.6 ,37.7 ,190  ,47.6  ,95.85
Bennington,2019,317.0,2.61 ,66.18 ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,130.0,52.150000000000006,120.2 
Bennington,2019,317.0,2.68 ,40.5  ,317.0,22.0,167.0,61.0,116.0,3.0,-19.0,92.0,31.0,27.0,23.0,19.0,14.0,31.0,27.0,23.0,18.0,13.0,7759.0,47.2,50.2,130  ,52.150000000000006,120.2
Caledonia,1990,484  ,1.88 ,48.07 ,484  ,12   ,153  ,40   ,136  ,7    ,-14  ,92   ,30   ,27   ,24   ,19   ,14   ,31   ,28   ,19   ,19   ,15   ,7825  ,47   ,58.4 ,35.5 ,95.7  ,95.85
Caledonia,1990,326.5,2.6  ,55.81 ,326.5,21.0,171.0,46.5,119.5,4.0,-16.0,91.0,30.5,26.5,23.0,19.0,14.0,31.5,28.0,21.0,18.5,14.0,8608.0,44.05,55.75,32.35,119.3 ,95.85
Caledonia,1990,169  ,2.68 ,51.15 ,169  ,30   ,189  ,53   ,103  ,1    ,-18  ,90   ,31   ,26   ,22   ,19   ,14   ,32   ,28   ,23   ,18   ,13   ,9391  ,41.1 ,53.1 ,29.2 ,85.4  ,95.85
Caledonia,1991,445  ,2.22 ,35.84 ,445  ,27   ,161  ,49   ,146  ,12   ,-18  ,95   ,32   ,26   ,23   ,19   ,13   ,32   ,28   ,21   ,15   ,15   ,6921  ,46.2 ,58.1 ,34.3 ,76.4  ,95.85
Caledonia,1991,307.0,1.75 ,40.38 ,307.0,37.5,182.0,76   ,116  ,3    ,-21.0,92   ,31.0,25.0,23.5,18.0,13.0,32.0,27.5,22.5,16.5,12.5,7856.0,43.25,52.8 ,30.849999999999998,89.6  ,95.85
Caledonia,1991,169  ,1.46 ,40.15 ,169  ,48   ,203  ,74   ,115  ,3    ,-24  ,94   ,30   ,24   ,24   ,17   ,13   ,32   ,27   ,24   ,18   ,10   ,8791  ,40.3 ,53.3 ,27.4 ,73.7  ,95.85
Caledonia,1992,274  ,1.3  ,32.43 ,274  ,33   ,175  ,52   ,125  ,2    ,-20  ,91   ,29   ,27   ,24   ,16   ,16   ,30   ,26   ,17   ,17   ,16   ,7920  ,43.6 ,55   ,32.1 ,68.5  ,95.85
Caledonia,1992,274.0,2.59 ,39.37 ,274.0,33.0,175.0,82   ,94   ,2    ,-20.0,90   ,29.0,27.0,24.0,16.0,16.0,30.0,26.0,17.0,17.0,16.0,7920.0,43.6,50.1 ,32.1,99.7  ,95.85
Caledonia,1992,274.0,1.64 ,33.61 ,274.0,33.0,175.0,67.0,109.5,2.0,-20.0,90.5,29.0,27.0,24.0,16.0,16.0,30.0,26.0,17.0,17.0,16.0,7920.0,43.6,52.55,32.1,79.4  ,95.85
Caledonia,1993,452  ,1.64 ,31.63 ,452  ,35   ,170  ,62   ,122  ,8    ,-31  ,93   ,29   ,27   ,22   ,19   ,6    ,28   ,28   ,23   ,20   ,8    ,7845  ,44.6 ,56.2 ,33   ,107.4 ,95.85
Caledonia,1993,176  ,1.1  ,34.82 ,176  ,57   ,220  ,78   ,105  ,2    ,-37  ,93   ,30   ,23   ,23   ,19   ,16   ,32   ,28   ,22   ,19   ,14   ,9778  ,38.6 ,52.2 ,25   ,97    ,95.85
Caledonia,1994,497  ,1.14 ,37.62 ,497  ,44   ,167  ,64   ,134  ,9    ,-32  ,97   ,32   ,24   ,24   ,18   ,16   ,30   ,27   ,21   ,17   ,14   ,8181  ,44.5 ,56.2 ,32.7 ,96.2  ,95.85
Caledonia,1994,238  ,2.18 ,42.08 ,238  ,60   ,212  ,82   ,103  ,5    ,-35  ,94   ,28   ,28   ,19   ,19   ,12   ,31   ,28   ,24   ,18   ,16   ,9701  ,38.3 ,51.8 ,24.9 ,98.5  ,95.85
Caledonia,1995,479  ,2.67 ,34.39 ,479  ,24   ,160  ,64   ,126  ,17   ,-15  ,98   ,32   ,28   ,24   ,9    ,9    ,31   ,27   ,23   ,18   ,10   ,7270  ,45.2 ,56.4 ,34   ,91.3  ,95.85
Caledonia,1995,218  ,3.92 ,42.33 ,218  ,41   ,203  ,78   ,100  ,9    ,-23  ,94   ,31   ,26   ,24   ,19   ,3    ,31   ,26   ,19   ,19   ,15   ,8731  ,39.7 ,52.9 ,26.5 ,95.4  ,95.85
Caledonia,1996,345  ,2.55 ,46.36 ,345  ,23   ,171  ,55   ,118  ,0    ,-25  ,89   ,25   ,25   ,22   ,14   ,14   ,30   ,27   ,19   ,19   ,10   ,7946  ,44.9 ,55.6 ,34.2 ,95.1  ,95.85
Caledonia,1996,233.5,2.67 ,54.02 ,233.5,32.0,190.0,79   ,90   ,0    ,-26.5,87   ,27.0,23.5,22.0,16.0,12.5,30.5,27.5,21.0,18.5,13.0,8673.5,42.349999999999994,50.7 ,30.950000000000003,154.7 ,95.85
Caledonia,1996,122  ,2.06 ,48.68 ,122  ,41   ,209  ,74   ,98   ,2    ,-28  ,91   ,29   ,22   ,22   ,18   ,11   ,31   ,28   ,23   ,18   ,16   ,9401  ,39.8 ,51.9 ,27.7 ,100.2 ,95.85
Caledonia,1997,270  ,3.06 ,38.96 ,270  ,23   ,178  ,59   ,118  ,0    ,-28  ,89   ,31   ,27   ,24   ,19   ,16   ,30   ,27   ,22   ,19   ,15   ,7737  ,43.7 ,54.9 ,32.5 ,113   ,95.85
Caledonia,1997,96   ,2.35 ,45.57 ,96   ,50   ,216  ,84   ,104  ,1    ,-35  ,90   ,32   ,27   ,24   ,19   ,15   ,31   ,27   ,24   ,19   ,16   ,9371  ,38.3 ,51.4 ,25.2 ,137.6 ,95.85
Caledonia,1998,255.5,3.405,46.67,255.5,21.5,165.0,39.0,125.0,0.5,-22.5,89.5,31.0,26.5,23.0,20.0,15.5,31.5,27.5,22.0,13.5,2.5,7883.5,45.0,56.099999999999994,33.95,62.8  ,95.85
Caledonia,1998,367  ,3.05 ,43.58 ,367  ,10   ,144  ,27   ,139  ,1    ,-20  ,91   ,31   ,25   ,23   ,20   ,16   ,32   ,27   ,24   ,7    ,7    ,7117  ,47.7 ,58.3 ,37.1 ,62.4  ,95.85
Caledonia,1998,144  ,3.76 ,49.76 ,144  ,33   ,186  ,51   ,111  ,0    ,-25  ,88   ,31   ,28   ,23   ,20   ,15   ,31   ,28   ,20   ,20   ,-2   ,7883.5,42.3 ,53.9 ,30.8 ,96.1  ,95.85
Caledonia,1998,255.5,3.405,46.67,255.5,21.5,165.0,39.0,125.0,0.5,-22.5,89.5,31.0,26.5,23.0,20.0,15.5,31.5,27.5,22.0,13.5,2.5,8650  ,45.0,56.099999999999994,33.95,62.8,95.85
Caledonia,1999,471.5,4.35,34.92,471.5,23.0,167.5,51.0,130.5,7.5,-23.0,92.0,32.0,26.0,23.0,18.0,13.0,30.0,27.0,23.5,19.5,12.5,7857.0,45.95,57.0,34.8,73.1  ,95.85
Caledonia,1999,543  ,4.53 ,34.92 ,543  ,23   ,164  ,46   ,137  ,10   ,-23  ,93   ,32   ,25   ,24   ,17   ,11   ,30   ,28   ,23   ,19   ,12   ,7042  ,46.9 ,58.2 ,35.5 ,62.8  ,95.85
Caledonia,1999,471.5,4.35 ,41.22 ,471.5,23.0,167.5,51.0,130.5,7.5,-23.0,92.0,32.0,26.0,23.0,18.0,13.0,30.0,27.0,23.5,19.5,12.5,8672  ,45.95,57.0,34.8,104.5 ,95.85
Caledonia,1999,400  ,3.64 ,31.65 ,400  ,23   ,171  ,56   ,124  ,5    ,-23  ,91   ,32   ,27   ,22   ,19   ,15   ,30   ,26   ,24   ,20   ,13   ,7857.0,45   ,55.8 ,34.1 ,73.1,95.85
Caledonia,2000,272  ,1.75 ,42.31 ,272  ,31   ,160  ,59   ,115  ,0    ,-25  ,88   ,26   ,26   ,23   ,19   ,0    ,30   ,28   ,19   ,19   ,8    ,7363  ,44.2 ,54.8 ,33.6 ,101.8 ,95.85
Caledonia,2000,56   ,3.55 ,51.58 ,56   ,63   ,206  ,74   ,83   ,0    ,-34  ,87   ,29   ,22   ,22   ,20   ,15   ,21   ,21   ,21   ,20   ,15   ,7553.5,37.8 ,51.1 ,24.4 ,137.2 ,95.85
Caledonia,2000,164.0,3.31 ,48.19 ,164.0,47.0,183.0,78   ,89   ,0    ,-29.5,85   ,27.5,24.0,22.5,19.5,7.5,25.5,24.5,20.0,19.5,11.5,7553.5,41.0,50.3 ,29.0,141.6 ,95.85
Caledonia,2000,164.0,1.64 ,36.53 ,164.0,47.0,183.0,74.0,89.0,0.0,-29.5,87.0,27.5,24.0,22.5,19.5,7.5,25.5,24.5,20.0,19.5,11.5,7744  ,41.0,51.1,29.0,137.2,95.85
Caledonia,2005,575  ,2.14 ,47.39 ,575  ,27   ,159  ,65   ,125  ,4    ,-21  ,93   ,29   ,27   ,24   ,15   ,15   ,26   ,26   ,22   ,20   ,15   ,7706  ,45.6 ,56.3 ,35   ,86.8  ,95.85
Caledonia,2005,241  ,1.71 ,49.25 ,241  ,54   ,189  ,80   ,105  ,2    ,-30  ,91   ,31   ,23   ,23   ,19   ,16   ,32   ,28   ,24   ,18   ,7    ,9174  ,40.1 ,52.4 ,27.7 ,109.1 ,95.85
Caledonia,2005,408.0,2.36 ,46.8  ,408.0,40.5,174.0,72.5,115.0,3.0,-25.5,92.0,30.0,25.0,23.5,17.0,15.5,29.0,27.0,23.0,19.0,11.0,8440.0,42.85,54.349999999999994,31.35,97.94999999999999,95.85
Caledonia,2006,412  ,2.2  ,47.05 ,412  ,9    ,147  ,40   ,116  ,4    ,-6   ,92   ,32   ,26   ,22   ,19   ,12   ,29   ,24   ,24   ,20   ,7    ,7003  ,47.2 ,57   ,37.4 ,41.1  ,95.85
Caledonia,2006,411.5,2.255,46.765,411.5,9.0,150.5,43.0,114.0,5.0,-5.5,92.5,32.0,26.5,22.5,19.0,12.5,30.0,25.5,22.5,14.5,8.0,7145.0,47.0,56.6,37.349999999999994,74.7  ,95.85
Caledonia,2006,411  ,2.31 ,46.48 ,411  ,9    ,154  ,46   ,112  ,6    ,-5   ,93   ,32   ,27   ,23   ,19   ,13   ,31   ,27   ,21   ,9    ,9    ,7287  ,46.8 ,56.2 ,37.3 ,57.900000000000006,95.85
Caledonia,2007,397  ,2.04 ,43.94 ,397  ,28   ,168  ,65   ,132  ,5    ,-24  ,91   ,30   ,25   ,24   ,19   ,16   ,32   ,28   ,18   ,18   ,-6   ,7551  ,44.4 ,55.3 ,33.5 ,140.9 ,95.85
Caledonia,2007,315  ,2.12 ,43.5  ,315  ,24   ,173  ,74   ,116  ,5    ,-22  ,92   ,31   ,27   ,20   ,17   ,13   ,31   ,27   ,20   ,-4   ,-4   ,7764  ,43.5 ,53.9 ,33.1 ,140.9,95.85
Caledonia,2008,317  ,2.1  ,50.64 ,317  ,20   ,164  ,62   ,126  ,4    ,-20  ,93   ,32   ,28   ,22   ,15   ,15   ,29   ,26   ,24   ,17   ,5    ,7366  ,45.1 ,55.6 ,34.7 ,135.5 ,95.85
Caledonia,2008,245  ,1.89 ,49.15 ,245  ,18   ,172  ,68   ,109  ,2    ,-20  ,93   ,32   ,26   ,23   ,13   ,13   ,30   ,27   ,22   ,18   ,6    ,7750  ,43.8 ,53.9 ,33.6 ,156.25,95.85
Caledonia,2008,281.0,2.1  ,57.49 ,281.0,35   ,179  ,65.0,117.5,3.0,-17  ,93.0,32   ,26   ,23   ,18   ,13   ,29   ,25   ,24   ,19   ,7    ,7558.0,44.45,54.75,30.3 ,177   ,95.85
Caledonia,2009,283  ,1.39 ,40.29 ,283  ,26   ,160  ,61   ,112  ,1    ,-30  ,90   ,32   ,27   ,24   ,20   ,13   ,30   ,25   ,23   ,20   ,13   ,7725  ,44.4 ,54.9 ,33.8 ,83.5  ,95.85
Caledonia,2009,106  ,1.76 ,49.2  ,106  ,50   ,212  ,83   ,82   ,0    ,-37  ,89   ,26   ,26   ,23   ,18   ,16   ,32   ,27   ,24   ,18   ,15   ,7999.0,38   ,50.4 ,25.6 ,114.8 ,95.85
Caledonia,2009,220  ,2.07 ,39.22 ,220  ,31   ,172  ,71   ,100  ,1    ,-29  ,90   ,32   ,26   ,20   ,14   ,14   ,30   ,26   ,22   ,18   ,14   ,8273  ,42.8 ,53.1 ,32.6 ,114.8,95.85
Caledonia,2009,115  ,1.68 ,49.51 ,115  ,35   ,188  ,77   ,68   ,0    ,-24  ,88   ,29   ,26   ,21   ,19   ,9    ,32   ,28   ,24   ,17   ,14   ,7999.0,40.1 ,50.1 ,30.1 ,140.2 ,95.85
Caledonia,2010,502  ,3.2  ,41.62 ,502  ,8    ,154  ,57   ,127  ,5    ,-11  ,91   ,29   ,26   ,23   ,15   ,15   ,29   ,26   ,21   ,11   ,11   ,6963  ,47.1 ,56.9 ,37.3 ,54.5  ,107.85
Caledonia,2010,169  ,3.03 ,45.05 ,169  ,22   ,203  ,76   ,98   ,3    ,-20  ,91   ,31   ,28   ,24   ,17   ,16   ,28   ,28   ,24   ,20   ,6    ,8879  ,40.9 ,52.1 ,29.7 ,97.4  ,107.85
Caledonia,2010,168  ,3.75 ,53.37 ,168  ,16   ,191  ,107  ,79   ,0    ,-17  ,88   ,32   ,28   ,24   ,18   ,13   ,26   ,26   ,21   ,6    ,6    ,7813.5,40.2 ,48.6 ,31.7 ,131.9 ,107.85
Caledonia,2010,278.0,3.58 ,51.43 ,278.0,14.0,181.0,76.0,98.0,3.0,-17.0,91.0,29.0,28.0,24.0,17.0,15.0,29.0,27.0,21.0,11.0,11.0,7813.5,47.85,42.95,33.7,47.1,107.85
Caledonia,2010,278.0,4.01 ,42.23 ,278.0,14.0,181.0,76.0,98.0,3.0,-17.0,91.0,29.0,28.0,24.0,17.0,15.0,29.0,27.0,21.0,11.0,11.0,7813.5,47.85,42.95,33.7,47.1,107.85
Caledonia,2010,391  ,2.52 ,40.48 ,391  ,9    ,162  ,63   ,111  ,5    ,-11  ,93   ,29   ,27   ,22   ,16   ,15   ,30   ,27   ,21   ,11   ,11   ,7309  ,45.8 ,55.1 ,36.4 ,47.1,107.85
Caledonia,2010,278  ,3.52 ,47.43 ,278  ,14   ,181  ,76   ,97   ,1    ,-17  ,90   ,28   ,28   ,24   ,20   ,10   ,31   ,27   ,24   ,11   ,11   ,8318  ,42.9 ,52.1 ,33.7 ,118.3 ,107.85
Caledonia,2010,502  ,3.2  ,41.62 ,502  ,8    ,154  ,57   ,127  ,5    ,-11  ,91   ,29   ,26   ,23   ,15   ,15   ,29   ,26   ,21   ,11   ,11   ,6963  ,56.9 ,37.3 ,33.7,47.1  ,54.5  
Caledonia,2010,169  ,3.03 ,45.05 ,169  ,22   ,203  ,76   ,98   ,3    ,-20  ,91   ,31   ,28   ,24   ,17   ,16   ,28   ,28   ,24   ,20   ,6    ,8879  ,52.1 ,29.7 ,33.7,40.9  ,97.4  
Caledonia,2010,168  ,3.75 ,53.37 ,168  ,16   ,191  ,107  ,79   ,0    ,-17  ,88   ,32   ,28   ,24   ,18   ,13   ,26   ,26   ,21   ,6    ,6    ,7813.5,48.6 ,31.7 ,33.7,40.2  ,131.9 
Caledonia,2010,391  ,2.52 ,40.48 ,391  ,9    ,162  ,63   ,111  ,5    ,-11  ,93   ,29   ,27   ,22   ,16   ,15   ,30   ,27   ,21   ,11   ,11   ,7309  ,55.1 ,36.4 ,33.7,45.8  ,107.85
Caledonia,2010,278  ,3.52 ,47.43 ,278  ,14   ,181  ,76   ,97   ,1    ,-17  ,90   ,28   ,28   ,24   ,20   ,10   ,31   ,27   ,24   ,11   ,11   ,8318  ,52.1 ,33.7 ,33.7,42.9  ,118.3 
Caledonia,2011,462  ,4.74 ,51.27 ,462  ,20   ,151  ,61   ,129  ,4    ,-26  ,94   ,29   ,28   ,24   ,18   ,15   ,30   ,24   ,24   ,19   ,10   ,7678  ,56.6 ,36.2 ,35.0,46.4  ,111.5 
Caledonia,2011,118  ,3.76 ,56.78 ,118  ,44   ,196  ,80   ,107  ,1    ,-32  ,90   ,27   ,27   ,24   ,18   ,15   ,32   ,26   ,20   ,20   ,14   ,9688  ,52   ,28   ,35.0,40    ,157.5
Caledonia,2011,77   ,5.03 ,61.81 ,77   ,37   ,183  ,102  ,86   ,0    ,-25  ,87   ,29   ,28   ,23   ,20   ,14   ,30   ,28   ,20   ,20   ,16   ,9906  ,49   ,30.1 ,35.0,39.6  ,157.5 
Caledonia,2011,196.0,4.74,60.43 ,196.0,29.0,169.0,80.0,107.0,1.0,-26.0,90.0,29.0,28.0,23.0,18.0,15.0,31.0,26.0,23.0,20.0,14.0,9020.0,52.0,32.6,35.0,42.3,157.5
Caledonia,2011,353  ,4.83 ,51.38 ,353  ,22   ,157  ,69   ,116  ,3    ,-26  ,94   ,29   ,27   ,23   ,19   ,15   ,31   ,25   ,23   ,19   ,11   ,8111  ,54.7 ,35   ,35.0,44.9  ,157.5
Caledonia,2011,196  ,4.3  ,59.15 ,196  ,29   ,169  ,80   ,97   ,0    ,-27  ,88   ,32   ,28   ,23   ,16   ,16   ,32   ,27   ,23   ,20   ,15   ,9020  ,51.9 ,32.6 ,35.0,42.3  ,163.2 
Caledonia,2012,462  ,1.77 ,34.11 ,462  ,8    ,149  ,45   ,140  ,2    ,-16  ,92   ,30   ,24   ,24   ,15   ,15   ,32   ,24   ,24   ,20   ,15   ,6503  ,58.3 ,37.2 ,35.0,47.7  ,57.7  
Caledonia,2012,304.5,2.0199999999999996,38.335,304.5,13.0,158.5,60.5,120.0,1.0,-15.5,89.5,30.0,24.0,22.5,15.5,14.5,32.0,26.0,23.0,19.0,14.0,8522  ,54.85,35.2,35.0,45.0,112.0
Caledonia,2012,107  ,2.01 ,49.13 ,107  ,21   ,182  ,95   ,95   ,0    ,-15  ,86   ,31   ,28   ,22   ,14   ,14   ,32   ,26   ,20   ,20   ,16   ,8617  ,50.5 ,31.4 ,35.0,40.9  ,126   
Caledonia,2012,358  ,2.05 ,34.06 ,358  ,10   ,154  ,48   ,126  ,4    ,-16  ,92   ,30   ,24   ,20   ,16   ,14   ,32   ,26   ,22   ,18   ,-5   ,6928  ,56.5 ,36.1 ,35.0,46.3  ,112.0
Caledonia,2012,251  ,2.03 ,42.56 ,251  ,16   ,163  ,73   ,114  ,0    ,-15  ,87   ,30   ,23   ,23   ,20   ,15   ,28   ,28   ,24   ,13   ,13   ,7745  ,53.2 ,34.3 ,35.0,43.7  ,112   
Caledonia,2013,487  ,2.13 ,38.26 ,487  ,19   ,167  ,58   ,137  ,5    ,-22  ,92   ,32   ,26   ,18   ,18   ,16   ,27   ,27   ,24   ,20   ,16   ,7275  ,55.8 ,35.3 ,35.0,45.6  ,82    
Caledonia,2013,196  ,2.41 ,51.26 ,196  ,47   ,220  ,90   ,102  ,0    ,-30  ,89   ,29   ,28   ,24   ,14   ,14   ,31   ,28   ,22   ,20   ,16   ,8090.5,50.8 ,27   ,35.0,38.9  ,102.9 
Caledonia,2013,169  ,2.29 ,54.09 ,169  ,43   ,196  ,110  ,82   ,0    ,-20  ,87   ,32   ,25   ,23   ,20   ,15   ,29   ,26   ,22   ,19   ,12   ,9388  ,48   ,29.2 ,35.0,38.6  ,147.2 
Caledonia,2013,394  ,1.64 ,37.27 ,394  ,21   ,174  ,68   ,121  ,4    ,-22  ,92   ,32   ,25   ,19   ,19   ,12   ,28   ,27   ,22   ,16   ,13   ,7659  ,53.9 ,34.2 ,35.0,44.1  ,117.0
Caledonia,2013,252  ,1.68 ,50.61 ,252  ,37   ,184  ,87   ,99   ,0    ,-20  ,89   ,32   ,25   ,19   ,19   ,14   ,32   ,25   ,23   ,16   ,16   ,8522  ,50.7 ,31.7 ,35.0,41.2  ,131.1 
